Store_Dept_Date,Weekly_Sales
14_95_2013-05-10,106479.0
14_97_2013-05-10,26837.45
14_98_2013-05-10,10809.703333333333
14_98_2013-05-10,10809.703333333333
14_1_2013-05-17,19779.2
14_2_2013-05-17,76507.7
14_3_2013-05-17,11064.05
14_4_2013-05-17,48982.1
14_5_2013-05-17,20113.8
14_6_2013-05-17,5098.0
14_7_2013-05-17,39396.0
14_8_2013-05-17,54070.7
14_9_2013-05-17,25690.65
14_10_2013-05-17,20751.25
14_11_2013-05-17,16457.7
14_12_2013-05-17,5715.6
14_13_2013-05-17,55404.05
14_14_2013-05-17,23003.25
14_16_2013-05-17,62310.15
14_17_2013-05-17,19992.5
14_19_2013-05-17,2403.15
14_20_2013-05-17,10134.25
14_21_2013-05-17,7676.75
14_22_2013-05-17,15044.8
14_23_2013-05-17,34924.7
14_24_2013-05-17,8309.75
14_25_2013-05-17,14502.2
14_26_2013-05-17,12239.45
14_27_2013-05-17,2123.8
14_28_2013-05-17,1244.25
14_29_2013-05-17,8025.45
14_30_2013-05-17,6801.85
14_31_2013-05-17,2696.15
14_32_2013-05-17,16504.4
14_33_2013-05-17,7657.65
14_34_2013-05-17,29488.4
14_35_2013-05-17,5008.45
14_36_2013-05-17,4323.4
14_38_2013-05-17,102349.4
14_40_2013-05-17,78178.7
14_41_2013-05-17,3800.95
14_42_2013-05-17,8000.15
14_44_2013-05-17,5316.25
14_46_2013-05-17,33660.65
14_49_2013-05-17,12217.35
14_50_2013-05-17,1971.1
14_52_2013-05-17,2602.1
14_54_2013-05-17,63.0
14_55_2013-05-17,9532.8
14_56_2013-05-17,25907.55
14_58_2013-05-17,8929.6
14_59_2013-05-17,266.85
14_60_2013-05-17,320.8
14_67_2013-05-17,31536.6
14_71_2013-05-17,8571.2
14_72_2013-05-17,76379.35
14_74_2013-05-17,21482.7
14_79_2013-05-17,35503.25
14_80_2013-05-17,34436.9
14_81_2013-05-17,36115.35
14_82_2013-05-17,24785.8
14_83_2013-05-17,8744.8
14_85_2013-05-17,1799.85
14_87_2013-05-17,16877.85
14_90_2013-05-17,100702.95
14_91_2013-05-17,82294.05
14_92_2013-05-17,106479.0
14_93_2013-05-17,52975.6
14_94_2013-05-17,61449.9
14_95_2013-05-17,106479.0
14_97_2013-05-17,24329.9
14_98_2013-05-17,10287.647500000001
14_98_2013-05-17,10287.647500000001
14_1_2013-05-24,19992.6
14_2_2013-05-24,74119.7
14_3_2013-05-24,11083.95
14_4_2013-05-24,46120.5
14_5_2013-05-24,20809.75
14_6_2013-05-24,3820.65
14_7_2013-05-24,46224.3
14_8_2013-05-24,51014.1
14_9_2013-05-24,29871.65
14_10_2013-05-24,20540.1
14_11_2013-05-24,21318.5
14_12_2013-05-24,5969.5
14_13_2013-05-24,55096.25
14_14_2013-05-24,21807.65
14_16_2013-05-24,71043.35
14_17_2013-05-24,18993.45
14_19_2013-05-24,2050.85
14_20_2013-05-24,10452.45
14_21_2013-05-24,7593.0
14_22_2013-05-24,16016.9
14_23_2013-05-24,41334.5
14_24_2013-05-24,9034.1
14_25_2013-05-24,17038.95
14_26_2013-05-24,12760.5
14_27_2013-05-24,2118.15
14_28_2013-05-24,995.85
14_29_2013-05-24,7755.4
14_30_2013-05-24,6621.9
14_31_2013-05-24,2430.55
14_32_2013-05-24,11077.95
14_33_2013-05-24,9429.45
14_34_2013-05-24,34004.15
14_35_2013-05-24,5583.8
14_36_2013-05-24,7607.65
14_38_2013-05-24,100169.5
14_40_2013-05-24,75220.5
14_41_2013-05-24,3095.95
14_42_2013-05-24,8099.9
14_44_2013-05-24,4806.35
14_46_2013-05-24,37859.9
14_49_2013-05-24,12089.85
14_50_2013-05-24,2013.0
14_52_2013-05-24,2419.65
14_54_2013-05-24,65.2
14_55_2013-05-24,8516.9
14_56_2013-05-24,15437.3
14_58_2013-05-24,9066.85
14_59_2013-05-24,305.65
14_60_2013-05-24,388.85
14_67_2013-05-24,13393.2
14_71_2013-05-24,8018.6
14_72_2013-05-24,69195.95
14_74_2013-05-24,21665.1
14_79_2013-05-24,35471.9
14_80_2013-05-24,34625.55
14_81_2013-05-24,37472.35
14_82_2013-05-24,22285.75
14_83_2013-05-24,8773.6
14_85_2013-05-24,2106.55
14_87_2013-05-24,16136.85
14_90_2013-05-24,97034.4
14_91_2013-05-24,78722.3
14_92_2013-05-24,106479.0
14_93_2013-05-24,54492.85
14_94_2013-05-24,57213.8
14_95_2013-05-24,106479.0
14_97_2013-05-24,19064.9
14_98_2013-05-24,14431.0625
14_98_2013-05-24,14431.0625
14_1_2013-05-31,19613.15
14_2_2013-05-31,76721.1
14_3_2013-05-31,10831.8
14_4_2013-05-31,47263.65
14_5_2013-05-31,20461.0
14_6_2013-05-31,4127.85
14_7_2013-05-31,48952.1
14_8_2013-05-31,51841.15
14_9_2013-05-31,28703.55
14_10_2013-05-31,21162.55
14_11_2013-05-31,21197.95
14_12_2013-05-31,5977.75
14_13_2013-05-31,55689.6
14_14_2013-05-31,22206.45
14_16_2013-05-31,72246.8
14_17_2013-05-31,19909.7
14_19_2013-05-31,2007.7
14_20_2013-05-31,10698.6
14_21_2013-05-31,7877.1
14_22_2013-05-31,15377.5
14_23_2013-05-31,41773.15
14_24_2013-05-31,9080.45
14_25_2013-05-31,17991.65
14_26_2013-05-31,13363.75
14_27_2013-05-31,1990.75
14_28_2013-05-31,1134.1
14_29_2013-05-31,7452.65
14_30_2013-05-31,6394.25
14_31_2013-05-31,2531.9
14_32_2013-05-31,10724.3
14_33_2013-05-31,10182.05
14_34_2013-05-31,33184.8
14_35_2013-05-31,5208.9
14_36_2013-05-31,6276.45
14_38_2013-05-31,102993.05
14_40_2013-05-31,72006.9
14_41_2013-05-31,3765.85
14_42_2013-05-31,8733.15
14_44_2013-05-31,4775.2
14_46_2013-05-31,38285.3
14_49_2013-05-31,11652.2
14_50_2013-05-31,2097.15
14_52_2013-05-31,2903.8
14_54_2013-05-31,55.55
14_55_2013-05-31,12228.6
14_56_2013-05-31,22793.2
14_58_2013-05-31,8394.1
14_59_2013-05-31,263.15
14_60_2013-05-31,347.35
14_67_2013-05-31,13909.8
14_71_2013-05-31,8232.65
14_72_2013-05-31,67442.35
14_74_2013-05-31,23354.15
14_79_2013-05-31,36589.6
14_80_2013-05-31,33233.85
14_81_2013-05-31,34772.0
14_82_2013-05-31,23431.8
14_83_2013-05-31,8537.1
14_85_2013-05-31,1873.8
14_87_2013-05-31,15673.95
14_90_2013-05-31,95315.2
14_91_2013-05-31,78407.1
14_92_2013-05-31,106479.0
14_93_2013-05-31,53633.05
14_94_2013-05-31,58277.35
14_95_2013-05-31,106368.7
14_97_2013-05-31,21437.85
14_98_2013-05-31,13911.4
14_1_2013-06-07,19439.25
14_2_2013-06-07,77957.35
14_3_2013-06-07,10550.55
14_4_2013-06-07,54553.85
14_5_2013-06-07,22175.45
14_6_2013-06-07,4968.65
14_7_2013-06-07,48484.75
14_8_2013-06-07,50866.25
14_9_2013-06-07,31171.85
14_10_2013-06-07,22137.1
14_11_2013-06-07,33581.0
14_12_2013-06-07,5939.85
14_13_2013-06-07,57978.45
14_14_2013-06-07,23393.4
14_16_2013-06-07,69005.9
14_17_2013-06-07,18731.4
14_19_2013-06-07,2020.95
14_20_2013-06-07,11332.55
14_21_2013-06-07,8134.95
14_22_2013-06-07,16567.85
14_23_2013-06-07,45388.7
14_24_2013-06-07,9491.0
14_25_2013-06-07,16440.2
14_26_2013-06-07,11675.6
14_27_2013-06-07,2202.45
14_28_2013-06-07,747.65
14_29_2013-06-07,8769.3
14_30_2013-06-07,6731.95
14_31_2013-06-07,2623.55
14_32_2013-06-07,12999.55
14_33_2013-06-07,7395.35
14_34_2013-06-07,34477.3
14_35_2013-06-07,5571.45
14_36_2013-06-07,7281.45
14_38_2013-06-07,93546.35
14_40_2013-06-07,72114.3
14_41_2013-06-07,3954.95
14_42_2013-06-07,7980.25
14_44_2013-06-07,4789.9
14_46_2013-06-07,37277.05
14_49_2013-06-07,11597.35
14_50_2013-06-07,2353.25
14_52_2013-06-07,2501.85
14_55_2013-06-07,8867.1
14_56_2013-06-07,12334.45
14_58_2013-06-07,7972.9
14_59_2013-06-07,266.35
14_60_2013-06-07,305.35
14_67_2013-06-07,18195.3
14_71_2013-06-07,8585.9
14_72_2013-06-07,67738.9
14_74_2013-06-07,22859.4
14_79_2013-06-07,41156.45
14_80_2013-06-07,36071.8
14_81_2013-06-07,39355.8
14_82_2013-06-07,23027.9
14_83_2013-06-07,11139.05
14_85_2013-06-07,1912.05
14_87_2013-06-07,19047.5
14_90_2013-06-07,96905.9
14_91_2013-06-07,84406.55
14_92_2013-06-07,106479.0
14_93_2013-06-07,64193.4
14_94_2013-06-07,63953.05
14_95_2013-06-07,106479.0
14_97_2013-06-07,23782.45
14_98_2013-06-07,8527.003333333334
14_98_2013-06-07,8527.003333333334
14_1_2013-06-14,19875.45
14_2_2013-06-14,74671.4
14_3_2013-06-14,10464.25
14_4_2013-06-14,49727.05
14_5_2013-06-14,22175.55
14_6_2013-06-14,4720.85
14_7_2013-06-14,47425.6
14_8_2013-06-14,50293.45
14_9_2013-06-14,30075.0
14_10_2013-06-14,20633.05
14_11_2013-06-14,26712.85
14_12_2013-06-14,5905.85
14_13_2013-06-14,54325.7
14_14_2013-06-14,24053.95
14_16_2013-06-14,64142.3
14_17_2013-06-14,19747.15
14_18_2013-06-14,7.8
14_19_2013-06-14,1898.15
14_20_2013-06-14,10806.55
14_21_2013-06-14,7789.8
14_22_2013-06-14,15966.95
14_23_2013-06-14,41780.75
14_24_2013-06-14,8936.45
14_25_2013-06-14,15906.35
14_26_2013-06-14,11861.55
14_27_2013-06-14,1943.9
14_28_2013-06-14,795.9
14_29_2013-06-14,7953.15
14_30_2013-06-14,6500.75
14_31_2013-06-14,2587.4
14_32_2013-06-14,13353.25
14_33_2013-06-14,8368.6
14_34_2013-06-14,33062.65
14_35_2013-06-14,5482.4
14_36_2013-06-14,6743.55
14_38_2013-06-14,93330.65
14_40_2013-06-14,74612.45
14_41_2013-06-14,3090.8
14_42_2013-06-14,8426.25
14_44_2013-06-14,5061.95
14_46_2013-06-14,39219.7
14_49_2013-06-14,10726.3
14_50_2013-06-14,2008.8
14_52_2013-06-14,2400.8
14_55_2013-06-14,8660.0
14_56_2013-06-14,9642.1
14_58_2013-06-14,9927.8
14_59_2013-06-14,283.9
14_60_2013-06-14,327.65
14_67_2013-06-14,26497.75
14_71_2013-06-14,8662.9
14_72_2013-06-14,72276.8
14_74_2013-06-14,22699.95
14_79_2013-06-14,34627.75
14_80_2013-06-14,34149.2
14_81_2013-06-14,37959.75
14_82_2013-06-14,23891.45
14_83_2013-06-14,9349.95
14_85_2013-06-14,2109.2
14_87_2013-06-14,18481.1
14_90_2013-06-14,97475.15
14_91_2013-06-14,81068.75
14_92_2013-06-14,106479.0
14_93_2013-06-14,58040.6
14_94_2013-06-14,62215.65
14_95_2013-06-14,106479.0
14_97_2013-06-14,22423.7
14_98_2013-06-14,9070.670833333334
14_98_2013-06-14,9070.670833333334
14_1_2013-06-21,20002.05
14_2_2013-06-21,70664.0
14_3_2013-06-21,9905.45
14_4_2013-06-21,48869.0
14_5_2013-06-21,22612.5
14_6_2013-06-21,4735.9
14_7_2013-06-21,46386.45
14_8_2013-06-21,49584.85
14_9_2013-06-21,28775.35
14_10_2013-06-21,21425.7
14_11_2013-06-21,25002.05
14_12_2013-06-21,5790.35
14_13_2013-06-21,53935.25
14_14_2013-06-21,22527.65
14_16_2013-06-21,62030.5
14_17_2013-06-21,18267.3
14_19_2013-06-21,1953.45
14_20_2013-06-21,10880.8
14_21_2013-06-21,7106.1
14_22_2013-06-21,15674.05
14_23_2013-06-21,42583.45
14_24_2013-06-21,8660.6
14_25_2013-06-21,16704.05
14_26_2013-06-21,12036.3
14_27_2013-06-21,1803.1
14_28_2013-06-21,848.2
14_29_2013-06-21,7602.7
14_30_2013-06-21,6906.0
14_31_2013-06-21,2420.2
14_32_2013-06-21,11509.05
14_33_2013-06-21,8584.8
14_34_2013-06-21,32641.85
14_35_2013-06-21,5450.5
14_36_2013-06-21,7207.8
14_38_2013-06-21,89579.15
14_40_2013-06-21,68617.45
14_41_2013-06-21,3501.35
14_42_2013-06-21,8310.8
14_44_2013-06-21,4587.85
14_46_2013-06-21,38309.55
14_49_2013-06-21,10525.75
14_50_2013-06-21,2109.3
14_52_2013-06-21,2306.55
14_55_2013-06-21,8768.55
14_56_2013-06-21,9098.35
14_58_2013-06-21,9434.7
14_59_2013-06-21,310.65
14_60_2013-06-21,378.45
14_67_2013-06-21,21670.1
14_71_2013-06-21,9033.25
14_72_2013-06-21,73786.2
14_74_2013-06-21,22188.75
14_79_2013-06-21,33716.25
14_80_2013-06-21,33408.9
14_81_2013-06-21,38135.25
14_82_2013-06-21,22453.6
14_83_2013-06-21,8652.55
14_85_2013-06-21,2070.2
14_87_2013-06-21,18846.45
14_90_2013-06-21,93941.8
14_91_2013-06-21,80417.2
14_92_2013-06-21,106479.0
14_93_2013-06-21,54147.3
14_94_2013-06-21,59372.85
14_95_2013-06-21,106479.0
14_97_2013-06-21,17818.85
14_98_2013-06-21,10007.801904761905
14_1_2013-06-28,18255.3
14_2_2013-06-28,72124.85
14_3_2013-06-28,9258.8
14_4_2013-06-28,49606.15
14_5_2013-06-28,19733.2
14_6_2013-06-28,5106.1
14_7_2013-06-28,43217.0
14_8_2013-06-28,47485.35
14_9_2013-06-28,30133.45
14_10_2013-06-28,19425.4
14_11_2013-06-28,29175.55
14_12_2013-06-28,5542.45
14_13_2013-06-28,51511.85
14_14_2013-06-28,20842.95
14_16_2013-06-28,60983.1
14_17_2013-06-28,18443.05
14_19_2013-06-28,1862.25
14_20_2013-06-28,11531.65
14_21_2013-06-28,6771.05
14_22_2013-06-28,15084.25
14_23_2013-06-28,39242.25
14_24_2013-06-28,6964.65
14_25_2013-06-28,13065.55
14_26_2013-06-28,7908.65
14_27_2013-06-28,1508.1
14_28_2013-06-28,656.75
14_29_2013-06-28,7557.45
14_30_2013-06-28,6483.4
14_31_2013-06-28,2122.1
14_32_2013-06-28,10523.85
14_33_2013-06-28,6817.1
14_34_2013-06-28,26959.1
14_35_2013-06-28,4643.95
14_36_2013-06-28,8535.25
14_38_2013-06-28,89452.9
14_40_2013-06-28,69585.7
14_41_2013-06-28,3215.3
14_42_2013-06-28,7678.4
14_44_2013-06-28,3893.55
14_46_2013-06-28,35375.05
14_49_2013-06-28,11158.55
14_50_2013-06-28,2304.35
14_52_2013-06-28,2073.9
14_55_2013-06-28,8745.7
14_56_2013-06-28,6301.95
14_58_2013-06-28,10577.5
14_59_2013-06-28,235.5
14_60_2013-06-28,341.1
14_67_2013-06-28,17408.0
14_71_2013-06-28,8820.95
14_72_2013-06-28,60410.7
14_74_2013-06-28,19635.0
14_79_2013-06-28,33004.3
14_80_2013-06-28,32711.9
14_81_2013-06-28,35831.6
14_82_2013-06-28,21662.1
14_83_2013-06-28,7968.85
14_85_2013-06-28,1762.15
14_87_2013-06-28,18483.9
14_90_2013-06-28,85490.35
14_91_2013-06-28,72602.65
14_92_2013-06-28,106479.0
14_93_2013-06-28,51760.1
14_94_2013-06-28,54282.9
14_95_2013-06-28,106037.8
14_97_2013-06-28,22380.8
14_98_2013-06-28,6740.111666666667
14_1_2013-07-05,19237.5
14_2_2013-07-05,78010.3
14_3_2013-07-05,12273.9
14_4_2013-07-05,53895.75
14_5_2013-07-05,19870.8
14_6_2013-07-05,4649.85
14_7_2013-07-05,51568.65
14_8_2013-07-05,48166.45
14_9_2013-07-05,33226.65
14_10_2013-07-05,20281.05
14_11_2013-07-05,36286.45
14_12_2013-07-05,5189.9
14_13_2013-07-05,54357.95
14_14_2013-07-05,21672.5
14_16_2013-07-05,66450.35
14_17_2013-07-05,17844.3
14_18_2013-07-05,22.0
14_19_2013-07-05,1842.0
14_20_2013-07-05,11457.2
14_21_2013-07-05,8485.95
14_22_2013-07-05,19285.45
14_23_2013-07-05,34972.8
14_24_2013-07-05,7485.45
14_25_2013-07-05,13058.15
14_26_2013-07-05,7730.8
14_27_2013-07-05,1644.7
14_28_2013-07-05,561.8
14_29_2013-07-05,8831.0
14_30_2013-07-05,5984.5
14_31_2013-07-05,2506.85
14_32_2013-07-05,11545.4
14_33_2013-07-05,7277.75
14_34_2013-07-05,30856.45
14_35_2013-07-05,4628.55
14_36_2013-07-05,8591.65
14_38_2013-07-05,91424.15
14_40_2013-07-05,71080.55
14_41_2013-07-05,2419.55
14_42_2013-07-05,7955.0
14_44_2013-07-05,4776.5
14_46_2013-07-05,38162.55
14_49_2013-07-05,10621.1
14_50_2013-07-05,2414.15
14_52_2013-07-05,2349.25
14_54_2013-07-05,53.15
14_55_2013-07-05,7971.35
14_56_2013-07-05,4312.9
14_58_2013-07-05,11149.6
14_59_2013-07-05,255.95
14_60_2013-07-05,324.8
14_67_2013-07-05,10824.35
14_71_2013-07-05,8971.3
14_72_2013-07-05,63939.45
14_74_2013-07-05,22154.8
14_79_2013-07-05,39744.25
14_80_2013-07-05,35032.6
14_81_2013-07-05,38203.6
14_82_2013-07-05,22907.5
14_83_2013-07-05,10772.7
14_85_2013-07-05,1751.85
14_87_2013-07-05,19708.85
14_90_2013-07-05,92932.8
14_91_2013-07-05,80996.4
14_92_2013-07-05,106479.0
14_93_2013-07-05,67360.0
14_94_2013-07-05,62016.45
14_95_2013-07-05,106479.0
14_97_2013-07-05,28347.1
14_98_2013-07-05,9626.293333333333
14_98_2013-07-05,9626.293333333333
14_1_2013-07-12,19046.5
14_2_2013-07-12,71162.45
14_3_2013-07-12,16708.45
14_4_2013-07-12,46373.35
14_5_2013-07-12,20272.9
14_6_2013-07-12,4637.1
14_7_2013-07-12,43758.75
14_8_2013-07-12,47161.3
14_9_2013-07-12,26506.65
14_10_2013-07-12,20071.1
14_11_2013-07-12,27489.8
14_12_2013-07-12,5059.85
14_13_2013-07-12,52412.1
14_14_2013-07-12,20172.2
14_16_2013-07-12,43146.95
14_17_2013-07-12,18099.25
14_18_2013-07-12,6.6
14_19_2013-07-12,1908.25
14_20_2013-07-12,10884.5
14_21_2013-07-12,7793.35
14_22_2013-07-12,16928.45
14_23_2013-07-12,31132.1
14_24_2013-07-12,7409.05
14_25_2013-07-12,11758.3
14_26_2013-07-12,7120.15
14_27_2013-07-12,1545.8
14_28_2013-07-12,558.45
14_29_2013-07-12,8003.6
14_30_2013-07-12,6591.05
14_31_2013-07-12,2612.65
14_32_2013-07-12,10885.65
14_33_2013-07-12,6784.2
14_34_2013-07-12,26440.45
14_35_2013-07-12,3714.15
14_36_2013-07-12,5895.4
14_38_2013-07-12,91056.15
14_40_2013-07-12,66941.25
14_41_2013-07-12,1874.8
14_42_2013-07-12,7994.1
14_44_2013-07-12,4193.6
14_46_2013-07-12,34794.7
14_49_2013-07-12,11014.6
14_50_2013-07-12,2292.0
14_52_2013-07-12,1990.8
14_54_2013-07-12,33.35
14_55_2013-07-12,8044.2
14_56_2013-07-12,2440.2
14_58_2013-07-12,9690.9
14_59_2013-07-12,246.6
14_60_2013-07-12,404.1
14_67_2013-07-12,11282.5
14_71_2013-07-12,8880.65
14_72_2013-07-12,62676.3
14_74_2013-07-12,21379.25
14_79_2013-07-12,34140.75
14_80_2013-07-12,32935.8
14_81_2013-07-12,35947.2
14_82_2013-07-12,23104.95
14_83_2013-07-12,10014.1
14_85_2013-07-12,1844.45
14_87_2013-07-12,17616.55
14_90_2013-07-12,93922.5
14_91_2013-07-12,81581.25
14_92_2013-07-12,106479.0
14_93_2013-07-12,54440.95
14_94_2013-07-12,59598.0
14_95_2013-07-12,106479.0
14_97_2013-07-12,22048.0
14_98_2013-07-12,7332.158333333335
14_98_2013-07-12,7332.158333333335
14_1_2013-07-19,20005.05
14_2_2013-07-19,71212.5
14_3_2013-07-19,24897.25
14_4_2013-07-19,47849.35
14_5_2013-07-19,20242.45
14_6_2013-07-19,4099.2
14_7_2013-07-19,44759.45
14_8_2013-07-19,47232.6
14_9_2013-07-19,25544.75
14_10_2013-07-19,21109.05
14_11_2013-07-19,33347.55
14_12_2013-07-19,5276.75
14_13_2013-07-19,51983.3
14_14_2013-07-19,20436.8
14_16_2013-07-19,36135.3
14_17_2013-07-19,18115.7
14_19_2013-07-19,1462.95
14_20_2013-07-19,10926.9
14_21_2013-07-19,7814.1
14_22_2013-07-19,16816.5
14_23_2013-07-19,32706.2
14_24_2013-07-19,7025.2
14_25_2013-07-19,13495.95
14_26_2013-07-19,7027.05
14_27_2013-07-19,1645.7
14_28_2013-07-19,556.6
14_29_2013-07-19,7527.95
14_30_2013-07-19,6514.45
14_31_2013-07-19,3016.75
14_32_2013-07-19,10834.8
14_33_2013-07-19,6845.9
14_34_2013-07-19,25326.0
14_35_2013-07-19,3760.65
14_36_2013-07-19,4599.7
14_38_2013-07-19,92183.45
14_40_2013-07-19,66593.2
14_41_2013-07-19,2058.65
14_42_2013-07-19,8468.7
14_44_2013-07-19,4601.75
14_46_2013-07-19,34863.5
14_49_2013-07-19,11211.45
14_50_2013-07-19,2572.0
14_52_2013-07-19,1650.55
14_54_2013-07-19,48.2
14_55_2013-07-19,9099.9
14_56_2013-07-19,1477.85
14_58_2013-07-19,12029.45
14_59_2013-07-19,271.5
14_60_2013-07-19,439.7
14_67_2013-07-19,10986.45
14_71_2013-07-19,8978.5
14_72_2013-07-19,69395.3
14_74_2013-07-19,21803.85
14_79_2013-07-19,34826.05
14_80_2013-07-19,36019.2
14_81_2013-07-19,39812.9
14_82_2013-07-19,23314.45
14_83_2013-07-19,9127.65
14_85_2013-07-19,2274.45
14_87_2013-07-19,17663.45
14_90_2013-07-19,92564.9
14_91_2013-07-19,78574.25
14_92_2013-07-19,106479.0
14_93_2013-07-19,54672.0
14_94_2013-07-19,61331.75
14_95_2013-07-19,106479.0
14_97_2013-07-19,21651.6
14_98_2013-07-19,9932.625
14_98_2013-07-19,9932.625
14_1_2013-07-26,19089.8
14_2_2013-07-26,72121.3
14_3_2013-07-26,26197.55
14_4_2013-07-26,52115.0
14_5_2013-07-26,20109.75
14_6_2013-07-26,5213.8
14_7_2013-07-26,41944.65
14_8_2013-07-26,49432.0
14_9_2013-07-26,28171.9
14_10_2013-07-26,19700.65
14_11_2013-07-26,25940.6
14_12_2013-07-26,5687.35
14_13_2013-07-26,51489.85
14_14_2013-07-26,19864.85
14_16_2013-07-26,37768.4
14_17_2013-07-26,20406.4
14_19_2013-07-26,1592.85
14_20_2013-07-26,11279.45
14_21_2013-07-26,7272.65
14_22_2013-07-26,16593.7
14_23_2013-07-26,29639.75
14_24_2013-07-26,7667.05
14_25_2013-07-26,12493.25
14_26_2013-07-26,7080.85
14_27_2013-07-26,1514.55
14_28_2013-07-26,628.95
14_29_2013-07-26,6895.3
14_30_2013-07-26,6371.15
14_31_2013-07-26,2963.9
14_32_2013-07-26,9567.35
14_33_2013-07-26,7212.9
14_34_2013-07-26,25106.45
14_35_2013-07-26,3412.35
14_36_2013-07-26,2462.35
14_38_2013-07-26,92650.7
14_40_2013-07-26,71075.65
14_41_2013-07-26,2775.3
14_42_2013-07-26,7932.8
14_44_2013-07-26,4125.3
14_46_2013-07-26,33615.75
14_49_2013-07-26,10898.9
14_50_2013-07-26,2568.8
14_52_2013-07-26,1936.2
14_54_2013-07-26,40.25
14_55_2013-07-26,8898.9
14_56_2013-07-26,2089.9
14_58_2013-07-26,17935.7
14_59_2013-07-26,250.75
14_60_2013-07-26,356.2
14_67_2013-07-26,11121.3
14_71_2013-07-26,8950.4
14_72_2013-07-26,65953.9
14_74_2013-07-26,26646.25
14_79_2013-07-26,35433.25
14_80_2013-07-26,36179.15
14_81_2013-07-26,39980.25
14_82_2013-07-26,22195.9
14_83_2013-07-26,8837.45
14_85_2013-07-26,1769.05
14_87_2013-07-26,18805.15
14_90_2013-07-26,90737.3
14_91_2013-07-26,74276.1
14_92_2013-07-26,106479.0
14_93_2013-07-26,61021.45
14_94_2013-07-26,62778.8
14_95_2013-07-26,106479.0
14_97_2013-07-26,21966.6
14_98_2013-07-26,12197.630000000001
14_98_2013-07-26,12197.630000000001
15_1_2012-11-02,29770.35
15_2_2012-11-02,24131.15
15_3_2012-11-02,8760.75
15_4_2012-11-02,13445.35
15_5_2012-11-02,20780.85
15_6_2012-11-02,3605.0
15_7_2012-11-02,24689.4
15_8_2012-11-02,20883.6
15_9_2012-11-02,14522.25
15_10_2012-11-02,11949.25
15_11_2012-11-02,13052.8
15_12_2012-11-02,3744.4
15_13_2012-11-02,18306.45
15_14_2012-11-02,11049.95
15_16_2012-11-02,2408.35
15_17_2012-11-02,18951.95
15_18_2012-11-02,12499.8
15_19_2012-11-02,1071.65
15_20_2012-11-02,4142.05
15_21_2012-11-02,3211.8
15_22_2012-11-02,7817.05
15_23_2012-11-02,24598.5
15_24_2012-11-02,6713.05
15_25_2012-11-02,12137.35
15_26_2012-11-02,6196.25
15_27_2012-11-02,2805.25
15_28_2012-11-02,928.7
15_29_2012-11-02,9419.95
15_30_2012-11-02,2939.05
15_31_2012-11-02,3562.55
15_32_2012-11-02,5027.75
15_33_2012-11-02,4613.9
15_34_2012-11-02,11185.95
15_35_2012-11-02,3684.05
15_36_2012-11-02,1653.2
15_38_2012-11-02,53640.65
15_40_2012-11-02,30290.4
15_41_2012-11-02,2112.05
15_42_2012-11-02,4139.6
15_44_2012-11-02,3808.95
15_46_2012-11-02,10895.45
15_49_2012-11-02,9066.5
15_50_2012-11-02,2001.8
15_52_2012-11-02,1577.3
15_55_2012-11-02,7490.7
15_56_2012-11-02,596.95
15_59_2012-11-02,125.9
15_60_2012-11-02,132.95
15_67_2012-11-02,5076.65
15_71_2012-11-02,3825.8
15_72_2012-11-02,40783.5
15_74_2012-11-02,13064.65
15_79_2012-11-02,7913.15
15_80_2012-11-02,8027.55
15_81_2012-11-02,11203.35
15_82_2012-11-02,11683.2
15_83_2012-11-02,1968.45
15_85_2012-11-02,2588.5
15_87_2012-11-02,17109.75
15_90_2012-11-02,34070.15
15_91_2012-11-02,7831.25
15_92_2012-11-02,36615.85
15_93_2012-11-02,18748.1
15_95_2012-11-02,34827.9
15_96_2012-11-02,18951.5
15_97_2012-11-02,12851.1
15_98_2012-11-02,2460.7875
15_1_2012-11-09,13027.25
15_2_2012-11-09,24672.35
15_3_2012-11-09,7146.05
15_4_2012-11-09,13470.9
15_5_2012-11-09,21070.45
15_6_2012-11-09,3435.3
15_7_2012-11-09,22719.55
15_8_2012-11-09,21143.65
15_9_2012-11-09,12545.0
15_10_2012-11-09,11247.8
15_11_2012-11-09,12690.5
15_12_2012-11-09,3602.15
15_13_2012-11-09,16828.9
15_14_2012-11-09,13879.1
15_16_2012-11-09,2305.3
15_17_2012-11-09,20654.85
15_18_2012-11-09,12596.75
15_19_2012-11-09,1271.2
15_20_2012-11-09,4105.75
15_21_2012-11-09,3340.05
15_22_2012-11-09,8384.0
15_23_2012-11-09,35731.25
15_24_2012-11-09,6896.3
15_25_2012-11-09,12166.05
